<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.14	14.90	15.31	14.73	15.23	7673	5750000	1
2020.09.15	15.38	15.65	14.87	15.22	9970	6287200	1
2020.09.16	15.23	15.47	15.15	15.23	4657	3182400	1
2020.09.17	14.90	15.09	14.65	14.90	6113	4180800	1
2020.09.18	14.82	15.02	14.53	14.65	5225	3850400	1
2020.09.21	14.23	14.69	13.91	14.58	7162	4514000	1
2020.09.22	14.53	14.96	14.35	14.94	7235	5404800	1
2020.09.23	14.94	15.20	14.50	14.53	8403	5616800	1
2020.09.24	14.62	14.83	14.19	14.43	7659	5336800	1
2020.09.25	14.38	14.47	14.05	14.26	6777	4510800	1
2020.09.28	14.45	14.64	14.20	14.32	5398	3753600	1
2020.09.29	14.33	14.46	14.05	14.05	3735	3052400	1
2020.09.30	14.33	15.07	14.08	14.88	8028	6990000	1
2020.10.01	15.02	15.97	14.79	15.94	15373	11267200	1
2020.10.02	15.73	16.36	15.30	15.60	11021	8187200	1
2020.10.05	15.70	15.95	15.22	15.36	6965	4346800	1
2020.10.06	15.43	15.58	14.89	15.15	5639	3696000	1
2020.10.07	15.25	15.61	14.94	15.52	5096	3655600	1
2020.10.08	15.62	15.92	15.51	15.60	5582	3782000	1
2020.10.09	15.63	15.99	15.54	15.71	4725	3247200	1
2020.10.13	15.87	16.48	15.86	16.37	8001	5906400	1
2020.10.14	16.22	17.41	16.01	17.18	14905	11471200	1
2020.10.15	16.93	17.09	16.72	16.83	7812	5456400	1
2020.10.16	16.90	17.56	16.76	17.37	8378	6323600	1
2020.10.19	17.50	17.84	17.24	17.45	8206	5837200	1
2020.10.20	17.68	17.76	17.09	17.16	7502	4731600	1
2020.10.21	17.17	17.75	17.00	17.45	6916	5122800	1
2020.10.22	17.69	17.92	17.30	17.50	5112	3311200	1
2020.10.23	17.56	17.74	17.24	17.72	4816	3704800	1
2020.10.26	17.64	18.09	17.24	17.51	4938	3138800	1
2020.10.27	17.62	18.00	17.41	17.43	5154	3665200	1
2020.10.28	17.10	17.10	16.16	16.38	8830	6326000	1
2020.10.29	16.20	17.71	15.72	17.62	13056	9364000	1
2020.10.30	17.61	17.61	16.76	17.26	11562	8339200	1
2020.11.03	17.77	18.59	17.54	18.50	14160	8978400	1
2020.11.04	18.77	19.60	18.40	18.46	14013	9862800	1
2020.11.05	18.92	19.39	18.74	19.08	9327	6375200	1
2020.11.06	18.91	19.23	18.61	18.87	8658	5712000	1
2020.11.09	19.31	19.33	17.93	17.97	13660	10661600	1
2020.11.10	18.07	18.09	16.56	16.72	13752	9980800	1
2020.11.11	16.87	17.42	16.29	16.68	13318	10210400	1
2020.11.12	16.85	17.41	16.15	17.05	13822	11142800	1
2020.11.13	17.14	17.60	16.86	17.22	10422	7723200	1
2020.11.16	17.38	17.51	16.67	16.88	7212	4425200	1
2020.11.17	16.73	16.91	16.56	16.79	6583	6827600	1
2020.11.18	16.80	17.14	16.60	16.99	5874	5320400	1
2020.11.19	16.94	16.94	16.48	16.62	6341	4625200	1
2020.11.20	16.65	16.72	16.28	16.31	4797	3293600	1
2020.11.23	16.46	16.47	15.37	15.94	9849	7105600	1
2020.11.24	15.94	16.25	15.53	15.93	7704	9223200	1
2020.11.25	15.97	16.72	15.93	16.61	6474	6338000	1
2020.11.26	16.61	17.07	16.31	16.93	4307	3630400	1
2020.11.27	17.02	17.21	16.81	16.85	3469	2354000	1
2020.11.30	16.87	17.16	16.24	16.51	5967	4555600	1
2020.12.01	16.47	16.76	15.78	16.17	11192	7663200	1
2020.12.02	15.97	16.24	15.65	15.78	5999	3963600	1
2020.12.03	15.90	16.04	15.73	15.76	5217	3844800	1
2020.12.04	16.10	16.10	15.55	15.67	4204	2814000	1
2020.12.07	15.76	16.21	15.65	15.73	4360	3907200	1
